,basin_id,NSE_LSTM_135,NSE_CNN_LSTM_135,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,huc_02,gauge_name,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,std
28,3237500,0.7671805415431985,0.7772231672954273,4.26030085022891,1.30196742282879,0.470709502595626,0.599793127699567,0.586385256244666,14.542242071876,48.245654852871,30.8067787362505,0.0,0.0,6.34881747166043,5,Ohio Brush Creek near West Union OH,38.80368,-83.42102,272.36,14.22302,1003.21,1001.42,Mixed sedimentary rocks,0.646418702443683,Carbonate sedimentary rocks,0.215456675248387,0.215456675248387,0.1088,-15.4558,1.18969521570135,0.368722525275899,1.35417133534516,0.301729363455289,1.61059844715884,0.0060968679178556,5.07259410765593,35.8,2.18292682926829,164.4,15.293023255814,0.0,159.4,0.5206,2.99664665053856,2.56978549410498,0.761121099713908,0.444266573370104,0.900924034764735,    cropland/natural vegetation mosaic,0.180990759652328,1.54953798261737,3.2265325119781,2.55285919233402,0.0606166620277512,0.0787104016916548,0.791208265485269,20.8,1.13972602739726,mam,239.5,3.73634945397816,son,1.2283535843780529
29,3281500,0.8512152504732013,0.8699028533594699,1.09410472354449,1.01292355694894,0.46034508567231,0.887002971795703,0.477285124683607,24.9496483023357,50.4244181673515,24.9362533469653,0.0,0.0,0.0,5,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",37.47981,-83.67519,376.49,21.8686,1838.22,1836.71,Siliciclastic sedimentary rocks,0.990075437682718,Unconsolidated sediments,0.0099245623172814,0.0,0.1378,-16.1537,1.42085615149716,0.373787381934962,1.70494880455343,0.409674322211301,1.94981965543227,0.0173023262134752,5.20400734574524,18.85,2.31288343558282,126.45,14.7894736842105,0.0015058179329226,158.75,0.9654,5.20447362051414,4.70080755334398,0.892178529614233,0.544715297281904,0.978481972290492,    Deciduous Broadleaf Forest,0.189784819722882,1.98924098614506,3.80124161533196,2.6716241889117,0.0417899627585112,0.044067880842997,0.702829354002637,19.5,1.1854103343465,mam,236.5,3.86753883892069,son,1.3705391594366505
30,3300400,0.8661937943898457,0.8646932441869039,1.22826729745713,0.929417454699127,0.475480234323614,0.450375910869703,0.372513746910195,8.18385824512647,38.3447283126314,33.8875783937168,0.0,0.0,19.7555800767998,5,"BEECH FORK AT MAUD, KY",37.83284,-85.29607,254.43,9.33197,1128.58,1128.54,Mixed sedimentary rocks,0.796357744597813,Carbonate sedimentary rocks,0.195243528063585,0.195243528063585,0.1084,-15.5792,1.36646493358281,0.395171115918893,1.39896496588315,0.288199324641438,2.09736632202192,0.001196645077126,6.52084853622319,33.05,2.24829931972789,161.2,17.2406417112299,0.0031485284052019,157.4,0.4901,3.20815408844817,2.66423595871674,0.765662216339916,0.411730711433684,0.857701636996266,    cropland/natural vegetation mosaic,0.180083324756616,1.50416623783171,3.45790691307324,2.70082891170431,0.0118701193031353,0.0537664078517784,0.781058883191258,21.45,1.20845070422535,mam,248.5,4.14166666666667,son,1.25527993685057
31,3604000,0.677382459140192,0.6721317324399383,1.10992907801418,1.50000001490116,0.471847063449828,0.658551462513373,0.702848331409508,15.9981345712005,55.8626481441208,28.2042850245036,0.0,0.0,0.0,6,"BUFFALO RIVER NEAR FLAT WOODS, TN",35.49591,-87.8328,269.53,10.29605,1163.03,1163.35,Siliciclastic sedimentary rocks,0.752180992433543,Carbonate sedimentary rocks,0.219200660617508,0.219200660617508,0.1097,-15.3696,1.69109700946724,0.388741417962628,1.15090772583451,0.567560715764834,1.44905562230766,0.387066456050987,4.39657007144871,6.6,1.78378378378378,6.9,7.26315789473684,0.0,160.15,0.8342,3.98100759231407,3.37221909081378,0.809738429401209,0.424238291811288,0.541456499220633,    Deciduous Broadleaf Forest,0.186930573885063,1.79021979251855,4.35018480492813,2.96437063655031,-0.134235660399537,0.0255990760932844,0.681435564114909,21.9,1.25501432664756,mam,249.0,4.62395543175488,son,1.6065625040413039
32,4024430,0.6429552472884582,0.6648990733251701,34.9542553191489,1.50000001490116,0.462371799101651,1.34770270361987,0.713585480308363,48.4311460332403,21.1102983529349,21.5489243898098,0.0,8.63724771976736,0.0,4,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI",46.63327,-92.09408,343.48,6.93316,1091.25,1094.55,Siliciclastic sedimentary rocks,0.640746401219068,Basic volcanic rocks,0.316238335445603,0.0,0.1771,-13.3583,0.803006309905712,0.359583937529154,1.29447273294324,0.46491293362942,1.30133511495198,0.103131706845585,3.15672702692572,21.25,3.7280701754386,83.3,17.9139784946237,0.0,204.2,0.9961,4.8120789076139,4.31575506221106,0.871377271539348,0.536352905800742,0.441343739134549,    cropland/natural vegetation mosaic,0.204755335012499,1.90711994645825,2.23315400410678,2.01156272416153,0.68295473815276,0.1608667587394,0.900772056231798,22.25,1.33233532934132,jja,261.25,5.10752688172043,djf,0.8462813923436823
33,4027000,0.8447526245734882,0.8355730256532599,24.2242424242424,1.50000001490116,0.425529500324787,1.53489496011998,0.625443214145906,50.6598490068484,28.3983753479185,20.360848879699,0.0,0.0,22.187226491263,4,"BAD RIVER NEAR ODANAH, WI",46.48661,-90.6963,425.75,9.36771,1619.85,1547.15,Siliciclastic sedimentary rocks,0.349075276574417,Basic volcanic rocks,0.22010073581504,0.0,0.0963,-13.9437,0.849859362044133,0.350685622277024,0.98898592645421,0.508959238622805,1.53204326153071,0.154057910081784,3.02074333493694,14.05,4.01428571428571,25.2,11.2,0.0,195.7,0.9959,5.17113174788777,4.65947514146799,0.897480743867357,0.546740232094844,0.494047413098639,    Mixed Forests,0.217832860844717,2.10711976818031,2.42342231348392,2.05268680355921,0.459768532097639,0.235000084730923,0.847019849630856,18.95,1.19936708860759,jja,240.2,3.80364212193191,mam,0.9851016007758941
34,4045500,0.8049780586738912,0.8886517788788446,38.2546323968918,1.49451885499169,0.591014023314512,6.22562039282415,0.87126566685175,43.9913199800534,5.52414566788832,3.45528228152203,0.0,39.3727061542079,7.60535494637575,4,"TAHQUAMENON RIVER NEAR PARADISE, MI",46.57502,-85.26955,236.77,6.40846,1909.59,1967.44,Carbonate sedimentary rocks,0.69362956443155,Siliciclastic sedimentary rocks,0.253162856822983,0.69362956443155,0.0797,-13.215,1.08090876087099,0.421554849547542,1.2738058536617,0.641211600939063,0.874036150803111,0.288271041296027,3.47975176960002,2.0,8.0,3.2,10.6666666666667,0.0,191.7,0.982,4.70317769889167,3.91809303027979,0.867085121106002,0.41417489354279,0.965990117977217,    Mixed Forests,0.247740656456637,2.37545851609202,2.56409993155373,2.79321760438056,0.143003212563258,0.300079815277018,1.08935598414372,15.95,1.17279411764706,son,214.05,3.64340425531915,mam,0.9569372418012505
35,4056500,0.8133334890721888,0.8581597866257041,42.7091867775299,1.49058116218889,0.558548354210077,9.39579109188258,0.861233856232259,54.6612721733517,5.31892750139625,2.47938868813352,2.11949077828084,33.5648722810088,3.10176689623097,4,"MANISTIQUE RIVER NEAR MANISTIQUE, MI",46.03053,-86.16125,232.99,4.97773,2945.89,2984.03,Carbonate sedimentary rocks,0.757852576005605,Siliciclastic sedimentary rocks,0.183082225285311,0.757852576005605,0.0767,-12.8981,1.1018407854452,0.459862568098683,1.05067198404307,0.714605787273421,1.02399484635664,0.382862675285906,2.95659679830331,0.6,6.0,0.0,0.0,0.0,189.6,0.9888,4.39800251926104,3.72864217945137,0.826760401129849,0.429199310047094,0.786394560960003,    Mixed Forests,,,2.3960219028063,2.03515041752225,0.208487829079364,0.277927593878514,0.849387234373197,17.05,1.19230769230769,son,224.4,3.78096040438079,mam,1.0323148936886544
36,4059500,0.8285446369496428,0.8004932934366007,35.5941320293399,1.50000001490115,0.444443220265625,2.46507658338237,0.644228440037302,50.8298083991366,33.4004119071603,12.0129497711906,0.0,4.06742774879556,0.0,4,"FORD RIVER NEAR HYDE, MI",45.75552,-87.20152,314.09,6.07833,1184.37,1188.82,Siliciclastic sedimentary rocks,0.461609619194202,Carbonate sedimentary rocks,0.410948191000787,0.410948191000787,0.1141,-13.6525,0.659663746607046,0.302179075220792,1.34444556709725,0.527200280318615,1.83275187913918,0.0702344440915079,2.60280586927353,16.85,8.86842105263158,67.9,25.1481481481481,0.0,200.4,0.9954,4.8048535142403,4.11276029534763,0.876828158200188,0.449707172141686,0.91982388254828,    Mixed Forests,0.244399966592872,2.32845623501897,2.18302258726899,2.33493660506502,0.380564370968015,0.235319790957285,1.06958884378108,21.45,1.23631123919308,jja,245.45,4.08063175394846,djf,0.784070876478332
37,4074950,0.7257244393271882,0.7477297860850627,24.2622377622378,1.50000001490116,0.430104886334713,3.77158796686628,0.656354333825635,64.7081157908617,23.0266564521972,7.25852470353954,1.70576539755497,4.89631326364927,0.0,4,"WOLF RIVER AT LANGLADE, WI",45.18997,-88.73344,482.31,7.42761,1205.53,1216.29,Metamorphics,0.467018502255837,Basic volcanic rocks,0.318967144419434,0.0,0.0426,-13.4489,0.825172259261521,0.347895638171459,0.953964071475073,0.782622235261914,0.546631403275666,0.381538578519966,1.81352592428426,0.0,0.0,0.0,0.0,0.0,199.2,0.9667,4.80448882952551,4.25216137640408,0.850047377560946,0.493764059949608,0.75003475098612,    Mixed Forests,0.234690628185567,2.28444105671537,2.37189596167009,2.31414663928816,0.534512715369945,0.203272983314769,0.975652674773615,20.9,1.2330383480826,jja,250.15,4.09410801963993,djf,0.9037203433477229
38,4122200,0.78773706307354,0.7517883097710145,33.24,1.50000001490116,0.404217369904104,5.2424599879265,0.665865649574325,78.1462991740833,12.0985737074674,6.53756020272672,0.0,3.19088911552167,0.0,4,"WHITE RIVER NEAR WHITEHALL, MI",43.46418,-86.23257,244.61,6.17213,1048.28,1022.74,Siliciclastic sedimentary rocks,0.908354932486883,Carbonate sedimentary rocks,0.0916450675131171,0.0916450675131171,0.1287,-15.806,1.05424772904967,0.39950177752423,0.898937535123142,0.828458189464635,0.208667503967308,0.567136507009919,2.02348704352922,0.0,0.0,0.0,0.0,0.0,175.5,0.7431,3.69559025549975,3.20782518056797,0.793074576360232,0.475676368368808,0.501507490550934,    cropland/natural vegetation mosaic,0.18899767398624,1.7757444448215,2.63890622861054,2.22766402464066,0.176031411122328,0.175430988197981,0.844161873009632,19.25,1.33680555555556,jja,238.4,4.08919382504288,jja,0.953566590734052
39,4122500,0.7999270749360567,0.7883275146557353,32.0594059405941,1.50000001490116,0.410220088093454,6.29316005452344,0.681099499841079,80.1059127405951,9.40992546222146,5.19335655930482,0.0,5.28912053469446,0.0,4,"PERE MARQUETTE RIVER AT SCOTTVILLE, MI",43.94501,-86.27869,270.61,7.82371,1769.19,1800.63,Siliciclastic sedimentary rocks,0.893355049028289,Carbonate sedimentary rocks,0.0896177522168549,0.0896177522168549,0.1479,-15.4606,1.08494167458923,0.415061023634434,0.849740863933455,0.83946159219134,0.139151229091921,0.597403690772094,2.03283200332171,0.0,0.0,0.0,0.0,0.0,177.8,0.7555,4.44761896096101,3.87003885952965,0.842021637443536,0.482854035992955,0.479109482837954,    Deciduous Broadleaf Forest,0.205015568598124,1.99958368988722,2.61393292265572,2.21167838466804,0.201226998104088,0.184317913063151,0.846111377036028,19.6,1.32881355932203,jja,232.75,3.92495784148398,jja,1.0608531774905547
40,4124000,0.7465150499472154,0.7400268244338182,26.6910246227164,1.50000001490116,0.417925022803239,7.25103413356818,0.695340810912124,80.5813460877854,7.851472656575,4.26865112622064,0.330648448268314,7.29981741338953,0.0,4,"MANISTEE RIVER NEAR SHERMAN, MI",44.43639,-85.69868,336.67,9.92703,2243.63,2288.73,Siliciclastic sedimentary rocks,0.601540766858586,Mixed sedimentary rocks,0.379684625269857,0.0187746078715571,0.1338,-16.1341,1.15752039206718,0.467782936688783,0.491013291428031,0.8869085757005,0.413930975638565,0.823292849930401,1.82105835679969,0.0,0.0,0.0,0.0,0.0,183.55,0.7036,3.91092897406717,3.36448937579536,0.807397723765373,0.459024489610168,0.405067202845371,    Mixed Forests,0.210370770559049,1.96536380055536,2.47448186173854,2.60474535249829,0.243321530728284,0.226973864370005,1.05264273413111,17.3,1.19310344827586,jja,220.75,3.49287974683544,jja,0.9161578750758311
41,4185000,0.8437867104389188,0.8708888809245388,43.7074910820452,1.50000001490116,0.45038929075228,0.867705466597601,0.679545772087166,30.0473220828433,39.7876567960022,28.2739416097819,0.0,0.0,1.89101445795208,4,Tiffin River at Stryker OH,41.5045,-84.42967,250.64,3.32824,1064.0,1064.22,Siliciclastic sedimentary rocks,0.54339835231288,Mixed sedimentary rocks,0.45660164768712,0.0,0.1254,-16.4001,0.909732750638243,0.351521655299214,1.56249774899857,0.429136273679434,1.58362499421371,0.0413894359209383,3.74344453773819,24.6,5.17894736842105,114.4,18.4516129032258,0.0,163.5,0.2041,1.84592525401715,1.60293849593544,0.680043417136934,0.486613921843887,0.732979105629534,    Croplands,0.179999999999988,1.4999999999999,2.58798494182067,2.37622570841889,0.225802839513107,0.125203448992686,0.918176017959052,22.45,1.23013698630137,jja,252.0,4.23529411764706,son,0.9584745762461697
42,5056000,-0.6584289428664301,-1.1032334581838477,41.4872083503889,1.50000001490116,0.431304967060504,1.81919503554972,0.616398512231892,45.5814198964874,34.0669238789832,15.8215421633537,0.368617397943749,0.0,4.5077537433708,9,"SHEYENNE RIVER NR WARWICK, ND",47.80555,-98.71622,493.5,4.38699,4862.02,5648.1,Unconsolidated sediments,0.984864290467947,Siliciclastic sedimentary rocks,0.0109466967184578,0.0,0.1698,-13.5543,0.0586220218315828,0.0450675243215635,1.19653384750696,0.452930852538438,2.18626723749732,0.0010064029130068,0.226843216591745,40.9,15.4339622641509,178.6,47.6266666666667,0.0,217.6,0.0042,1.81981218842962,1.6144819854095,0.625342946330743,0.471967522564669,0.999999999999881,    Croplands,0.179999999999979,1.49999999999982,1.30075975359343,2.04017577002053,0.881202911822067,0.165918933282818,1.56844933461727,24.3,1.45945945945946,jja,296.4,7.85165562913907,djf,0.5599278276764014
43,5057000,-0.6212036861466725,-0.7399676683055425,41.507408462744,1.50000001490116,0.432577497184982,1.75413042623764,0.610429296588247,44.0976677215745,34.0589842237328,16.3259992846282,0.562503884157095,0.0,5.47716297641656,9,"SHEYENNE RIVER NR COOPERSTOWN, ND",47.43277,-98.0276,480.87,4.08896,7582.46,8136.85,Unconsolidated sediments,0.973592738478195,Siliciclastic sedimentary rocks,0.0231940232313623,0.0,0.1678,-13.6233,0.0727145218235721,0.053862936466386,1.30432297557442,0.503921097854229,2.21944745380951,0.0027748975519448,0.293235685489238,29.5,16.8571428571429,143.4,37.2467532467532,0.0004106776180698,216.7,0.0063,1.90071941216296,1.69773558708916,0.638878562697772,0.488687916034312,0.999999999999879,    Croplands,0.179999999999978,1.49999999999982,1.34999178644764,2.02071374401095,0.886216188880335,0.162742897008525,1.49683410247128,23.95,1.44277108433735,jja,288.8,7.19302615193026,djf,0.5819215864625658
44,5057200,-2.30799729287166,-3.179546213553781,48.8357251908397,1.50000001490115,0.435048165374018,1.71366620690078,0.610203039539412,42.2770144806095,36.2352750295391,16.4999645125829,0.0,0.0,4.96563975892276,9,"BALDHILL CREEK NR DAZEY, ND",47.22916,-98.12482,447.5,2.33897,1897.33,1900.4,Unconsolidated sediments,0.998473905116043,Water bodies,0.0015260948839568,0.0,0.1707,-13.5073,0.0630878881278403,0.043455554821798,0.790821924955169,0.393806328952924,3.01154187266678,0.0006060571995424,0.241133396413711,43.4,17.0196078431373,200.35,45.0224719101124,0.0216290212183436,207.95,0.0165,2.06940655556139,1.87929381514654,0.674540246084416,0.544824415991078,0.99999999999988,    Croplands,0.179999999999978,1.49999999999982,1.45177960301164,2.03825073237509,0.916413868842179,0.141789208175196,1.40396705405342,24.85,1.44057971014493,jja,296.85,7.40274314214464,djf,0.6202035324312123
45,5062500,-2.067937391362315,-3.303826837006308,39.8679658952497,1.50000001490116,0.431715005804345,1.84168374627146,0.647706087441728,49.1426281863153,31.8505645457369,18.1135953102446,1.47831800548214,0.798042608221818,0.0,9,"WILD RICE RIVER AT TWIN VALLEY, MN",47.26663,-96.24478,428.27,5.82564,2407.05,2435.91,Acid plutonic rocks,0.596955879668718,Basic volcanic rocks,0.252261129407413,0.0,0.0376,-13.7416,0.336318425029496,0.178310430447495,1.35540983862708,0.579243457236265,2.11515718601025,0.0223612563104521,1.20954068224718,13.2036149527591,8.0,73.0700054772011,39.4864864864865,0.0,218.4,0.6171,3.02107125453087,2.76644142615203,0.744905145911643,0.557384988877901,0.453129010152885,    cropland/natural vegetation mosaic,0.186073231281277,1.59308340662613,1.88817659137577,2.0240610403833,0.811813802664503,0.154627702341673,1.07196596421552,22.85,1.36826347305389,jja,274.25,5.57418699186992,djf,0.7609053053832374
46,5120500,-6.2287402017275575,-5.739256999292563,42.1545845746442,1.50000001490117,0.432560788162248,1.56237743137358,0.637739483616897,44.9670951137737,33.0809591820175,19.7012979746895,0.0,0.0,2.25470220211064,9,"WINTERING RIVER NR KARLSRUHE, ND",48.13834,-100.53986,515.77,5.85036,1509.83,1509.83,Unconsolidated sediments,0.998402639784881,Water bodies,0.0015973602151192,0.0,0.1598,-13.7671,0.0404083064296815,0.0308026779103898,0.716965078563108,0.46585935096469,3.95314652933477,0.0,0.200609374922302,57.2,26.6046511627907,211.0,50.2380952380952,0.0551676933607118,218.6,0.0019,1.82325472381611,1.61173030659595,0.622140438909572,0.469873901675634,0.999999999999897,    Croplands,0.179999999999981,1.49999999999985,1.31184394250513,2.03884728268309,0.80189939400823,0.19176626992326,1.55418431767856,24.3,1.36901408450704,jja,304.15,8.15415549597855,djf,0.5726285424309705
47,5123400,-13.347832613302756,-15.229172037924906,42.0713402790041,1.50000001490116,0.437309764943551,1.3978164604311,0.608488354904145,39.5222572504411,34.4821360184674,18.3982649477148,0.486963690028608,0.0,7.45517622358024,9,"WILLOW CREEK NR WILLOW CITY, ND",48.58889,-100.44208,492.06,4.58163,3206.1,3220.65,Unconsolidated sediments,0.999838202473087,Mixed sedimentary rocks,0.0001617975269133,0.0,0.1617,-13.7206,0.0537582559886426,0.0397532489615909,0.516183004957561,0.435889328067738,5.46343753223463,0.0,0.322028283653533,157.35,92.5588235294118,247.05,93.2264150943396,0.476112251882272,233.3,0.0461,2.2342700483596,2.02126085674969,0.667085450303948,0.504552265673554,0.782852398935205,    Croplands,0.17999999999998,1.49999999999983,1.3522984257358,1.95294453114305,0.876914309775521,0.186706740064827,1.44416683032108,23.0,1.44654088050314,jja,289.4,7.13686806411837,djf,0.5503867322017931
48,5129115,0.7054202720589535,0.6433664928735345,11.1073041168659,1.0278222221607,0.456801164299981,2.78383134115432,0.446884208795466,50.9223947866533,23.9616705471159,9.48429031958333,10.7847565599298,7.41108777330519,4.93918558588613,9,"VERMILION RIVER NR CRANE LAKE, MN",48.26463,-92.56599,428.21,6.94996,2357.59,2373.72,Metamorphics,0.665096749845499,Acid plutonic rocks,0.130206867330549,0.0,0.0345,-14.0593,0.637890401515345,0.323290930104921,1.64971223058578,0.703045276145652,2.19674120157302,0.0747175884184755,1.93020436747728,0.3,3.0,32.9,31.3333333333333,0.0,217.1,0.9664,3.60764066417868,3.00953838092709,0.725760327094818,0.350494083337378,0.880539810552875,    Mixed Forests,,,1.97311567419576,1.9006168788501,0.759441890994257,0.174442072457906,0.963256692806313,19.35,1.29,jja,251.5,4.82262703739214,djf,0.6279498974150266
49,5131500,0.7251248414768199,0.6545616270119898,38.6673314718787,1.45509616786484,0.524667523500124,1.27425679449031,0.767794119426048,35.3005940583479,19.6632310121414,21.1708001427443,1.02798469132049,20.0863942702551,2.90317576549879,9,"LITTLE FORK RIVER AT LITTLEFORK, MN",48.39578,-93.54933,413.17,5.75333,4383.51,4344.13,Metamorphics,0.411344669496105,Siliciclastic sedimentary rocks,0.269203869686815,0.0,0.0649,-14.2673,0.577358473046504,0.289184963821379,1.63940363304711,0.515257274093849,1.1344719086659,0.0469946825569486,2.28833964944761,19.45,7.2037037037037,102.55,41.8571428571429,0.0,216.55,0.9729,4.24841695055185,3.60315712559985,0.841512295703271,0.429902025813771,0.871843088643118,    Mixed Forests,,,1.99650239561944,1.92146580424367,0.76006319319503,0.17134345141572,0.962415977290882,18.4,1.36802973977695,jja,245.0,4.989816700611,djf,0.74374946015109
50,5291000,0.595615436536793,0.5062605998193633,38.6225988700565,1.50000001490116,0.444663198647977,1.10596915919126,0.646622054149042,34.8452394034957,35.893972164257,26.1177052679846,0.213511562120734,0.0,3.13600012461218,7,"WHETSTONE RIVER NEAR BIG STONE CITY, SD",45.29163,-96.48756,432.13,8.90129,1046.78,1058.82,Unconsolidated sediments,1.0,,0.0,0.0,0.1537,-13.9127,0.218208322329203,0.125753255211332,0.778985198466787,0.414744394614876,3.15774959562264,0.0077128902924311,0.852157515339507,32.8,8.74666666666667,153.0,32.2105263157895,0.0,209.45,0.0059,2.15290652311635,1.91264892176577,0.69275448393126,0.513102972179959,0.999999999999895,    Croplands,0.179999999999981,1.49999999999984,1.73521013004791,2.23716446269678,0.75120196348746,0.148874500915531,1.28927581965823,24.25,1.38176638176638,jja,288.1,6.5551763367463,djf,0.7115023326105704
51,5362000,0.7338085031295634,0.7413150938279501,40.574612017509,1.50000001490116,0.450591355157054,1.83132537871902,0.637769334407012,42.3802087725853,41.0229856263138,10.3164057712506,0.0,3.12604330978964,3.09093633611864,7,"JUMP RIVER AT SHELDON, WI",45.30803,-90.95652,434.01,5.6153,1477.29,1494.31,Metamorphics,0.586033909882225,Basic volcanic rocks,0.280269298851978,0.0,0.0336,-13.6393,0.826512697966002,0.350440439835209,1.12938586155825,0.417671460527979,1.25549650509075,0.0745255837037386,3.39505436872587,25.35,5.3936170212766,100.25,16.5702479338843,0.0,201.75,0.9909,4.70499951859757,4.25412218425661,0.876083652593215,0.564946607106424,0.612158854344129,    Deciduous Broadleaf Forest,0.192488009236505,1.88793340751156,2.35849691991786,2.08166539356605,0.623901120098162,0.174430982504896,0.882623749043753,22.85,1.28732394366197,jja,254.85,4.33787234042553,djf,0.8783554853659956
52,5412500,0.6388820950868684,0.6296568262747679,24.7033596531971,1.47564116989273,0.455394868909771,0.983183962154769,0.665907077289379,29.4404598548251,49.5666805563428,21.0802110712866,0.0,0.0,0.0,7,"Turkey River at Garber, IA",42.73999,-91.2618,327.65,8.01917,3858.21,4026.17,Carbonate sedimentary rocks,0.701516318337579,Mixed sedimentary rocks,0.298483681662421,0.701516318337579,0.0779,-13.2029,0.833438119225653,0.310019826601342,1.20122176203065,0.602930571511834,2.06148210772287,0.145848042350267,2.70770061232887,8.5,3.54166666666667,26.05,11.0851063829787,0.0,215.25,0.5276,2.55919788007918,2.34062083211968,0.768937628667029,0.583869954785008,0.794648730832891,    Croplands,0.179999999999979,1.49999999999983,2.68833812457221,2.27296245037645,0.667597526414301,0.123139414745974,0.845489795201318,21.7,1.2122905027933,jja,256.05,4.33983050847458,djf,1.0493763050169131
53,5466500,0.6495564201149606,0.66905335677084,38.1003271537623,1.50000001490116,0.473261289991788,0.663955267347387,0.677781999421985,15.1990072701406,56.6705447832112,24.5796463002969,0.0,0.0,3.63681091734185,7,"EDWARDS RIVER NEAR NEW BOSTON, IL",41.18698,-90.96737,222.09,4.95695,1151.57,1163.86,Siliciclastic sedimentary rocks,0.640842667534692,Mixed sedimentary rocks,0.326072191460081,0.0330851410052271,0.1614,-15.5393,0.822518869984269,0.30124153243542,1.61241079995653,0.523850887972589,2.05831329411688,0.0488647998364167,3.12309807650142,16.5,3.23529411764706,101.95,21.020618556701,0.0,201.75,0.0954,2.53229567437625,2.336498578874,0.759089343319279,0.589845885546495,0.959874083295987,    Croplands,0.179999999999965,1.49999999999971,2.73042984257358,2.44143908281999,0.409918998753446,0.107102802145215,0.894159243629859,22.55,1.26685393258427,jja,259.6,5.05058365758755,djf,0.9680931092965303
54,5495000,0.6727233692596513,0.7073659490478265,35.6748617086663,1.50000001490116,0.460365899283002,0.759646787920797,0.693560439745663,23.3233632699866,45.659641291726,31.1214185773436,0.0,0.0,0.0,7,"Fox River at Wayland, MO",40.39241,-91.59788,236.65,5.82876,1027.55,1029.86,Siliciclastic sedimentary rocks,0.80010241029549,Carbonate sedimentary rocks,0.198942186259665,0.198942186259665,0.1081,-15.5626,0.742617576722464,0.272043598513495,0.835554830140976,0.242143394681879,2.72198443078937,0.0059524488967661,3.70956615246461,48.2,3.91869918699187,202.1,19.0660377358491,0.0,213.45,0.2856,2.04034320888399,1.76264186192161,0.70512027332582,0.468230404465751,0.602785033704367,    cropland/natural vegetation mosaic,0.179999999999981,1.49999999999984,2.72977412731006,2.4957765229295,0.488646008005251,0.0965623589589288,0.914279499523595,23.3,1.18575063613232,jja,265.95,4.94790697674419,djf,0.7012033081602749
55,5514500,0.7564070962505454,0.7655268902790164,31.3606019151847,1.38424675453974,0.468088119502655,0.601340615880385,0.66076356006548,16.7158149937107,47.488683200381,35.6092519088476,0.0,0.0,0.0,7,"CUIVRE RIVER NEAR TROY, MO",39.0088,-90.97754,226.22,7.41926,2407.41,2410.51,Carbonate sedimentary rocks,0.749627204373287,Siliciclastic sedimentary rocks,0.250372795626713,0.749627204373287,0.0925,-12.6513,0.764762549562105,0.259398868560576,0.748998524674829,0.206736386010119,2.81718853518132,0.003882146615656,3.27035282962853,47.95,3.31833910034602,209.2,18.6785714285714,0.0,196.25,0.2339,2.08120519217942,1.77538361188613,0.679528135747765,0.41806478849526,0.635537974788248,    Croplands,0.180000195904538,1.50000979522785,2.94821081451061,2.61346919917864,0.28403037401739,0.0713893692063958,0.886459403213494,23.3,1.22955145118734,jja,264.65,4.85596330275229,djf,1.2154030208340716
56,5525500,0.8305778488962707,0.7538524338098217,49.2961111111111,1.50000001490117,0.466267916310135,0.63030928375848,0.634479918401463,17.3176318569794,44.6293349983155,28.5465694237906,0.0,0.0,9.31146073725102,7,"SUGAR CREEK AT MILFORD, IL",40.63004,-87.72392,217.33,2.73734,1158.76,1158.24,Carbonate sedimentary rocks,0.482991084749905,Siliciclastic sedimentary rocks,0.266622441269853,0.482991084749905,0.1047,-13.975,0.976713559007693,0.343117047646196,1.46079354729258,0.382011075810682,1.93888010641247,0.0211137383543512,4.05383776403543,23.45,3.44852941176471,128.35,22.3217391304348,0.0,181.4,0.0268,2.46329095973191,2.34235200134787,0.755668632640496,0.636491624292006,0.99999999999991,    Croplands,0.179999999999984,1.49999999999987,2.84659000684463,2.46637173169062,0.320439505090912,0.0775662992910571,0.866430264196892,21.8,1.19452054794521,jja,255.4,4.36208368915457,son,1.0061743552137161
